hgnc	chrom	lof_indel	lof_snv	missense_indel	missense_snv	p_lof	p_func
ROCK1	18	1	0	0	0	0.03833077880713406	0.18222012186107903
ROCK2	2	0	0	0	2	1.0	0.019887573170563604
RORA	15	0	0	0	1	1.0	0.09133587693682552
RP1	8	0	0	0	1	1.0	0.2597077438133376
RP11-455G16.1	4	0	0	0	1	1.0	0.0
RPEL1	10	0	0	0	1	1.0	0.0
RPL10	X	0	0	0	2	1.0	0.0003885692745457852
RPL14	3	0	0	0	1	1.0	0.03534710134401472
RPL15	3	0	0	0	1	1.0	0.0306093247706277
RPL29	3	0	0	0	1	1.0	0.03169527440320142
RPL5	1	0	2	0	0	3.7448778954938744e-05	0.0013560679132786602
RPRD2	1	0	0	0	1	1.0	0.1957786220638342
RPS5	19	0	0	0	1	1.0	0.04677080365685407
RPS6KA1	1	0	0	0	1	1.0	0.12762644864586917
RPS6KA2	6	0	0	0	1	1.0	0.14346490754705493
RPS6KB2	11	0	0	0	1	1.0	0.09977657808424102
RPS6KC1	1	0	0	0	1	1.0	0.1419064189297553
RPTN	1	0	0	0	1	1.0	0.10456603185804617
RPTOR	17	0	0	0	1	1.0	0.25858799175527514
RRAD	16	0	0	0	1	1.0	0.06361416217213951
RRAGA	9	0	0	0	1	1.0	0.06621225576478865
RREB1	6	0	0	0	1	1.0	0.2853337601620358
RS1	X	0	0	0	1	1.0	0.02775566444971232
RSPO1	1	0	0	0	1	1.0	0.05195700135739527
RSPO3	6	0	0	0	1	1.0	0.04394254018545394
RTL1	14	0	0	0	1	1.0	0.04359193131759889
RTP4	3	0	0	0	1	1.0	0.037238673748398406
RUFY2	10	0	0	0	1	1.0	0.09252799085294082
RUNX3	1	0	0	0	1	1.0	0.09096337425296062
RUVBL1	3	0	1	0	1	0.01158304583661695	0.003050318359419214
RUVBL2	19	0	0	0	2	1.0	0.006583060800887493
RXRA	9	0	0	0	1	1.0	0.09897029811647186
RYBP	3	1	0	0	1	0.0	0.0
RYR1	19	0	0	0	1	1.0	0.6416074672485691
RYR2	1	0	0	0	4	1.0	0.008612922882419763
RYR3	15	1	1	0	4	0.00395998260589756	0.0001843470453110534
S1PR4	19	1	0	0	0	0.0065610218310534095	0.081137144046412
SAMD11	1	1	1	0	0	0.00010569600294071958	0.0062919978479014866
SAMD8	10	0	0	0	1	1.0	0.053352016003249764
SAP130	2	0	1	0	0	0.024103430856623104	0.16412775610809366
SAP18	13	0	0	0	1	1.0	0.032354081030486447
SART1	11	1	1	0	0	0.00018329004139747224	0.012054445369256164
SATB1	3	0	0	0	1	1.0	0.12016776713811606
SBF1	22	0	0	0	3	1.0	0.009221834574057295
SBNO1	12	0	0	0	1	1.0	0.19718164116755124
SBNO2	19	0	0	0	1	1.0	0.16288668028979186
SCAF11	12	0	0	0	1	1.0	0.18650201977030834
SCAMP1	5	0	0	0	1	1.0	0.04922100574274893
SCAMP2	15	0	0	0	1	1.0	0.05165264082594172
SCAND3	6	0	0	0	1	1.0	0.1690000211789176
SCAP	3	0	0	0	2	1.0	0.024247484080374714
SCEL	13	0	0	0	1	1.0	0.09672681202902025
SCN10A	3	0	0	0	2	1.0	0.04297027748939962
SCN4B	11	0	0	0	1	1.0	0.04215268185909631
SCN5A	3	0	0	0	1	1.0	0.32336640161212316
SCN8A	12	0	0	0	1	1.0	0.2835199274107713
SCN9A	2	0	0	0	1	1.0	0.24967097698041357
SCNN1D	1	0	0	0	2	1.0	0.00752622600961741
SCTR	2	0	0	1	0	1.0	0.07210245240269887
SCYL1	11	0	0	0	1	1.0	0.14110389839348117
SDAD1	4	0	0	0	1	1.0	0.10178193807691484
SDC1	2	0	0	0	1	1.0	0.05062873921716309
SDK1	7	0	0	0	2	1.0	0.07682759379495639
SEL1L2	20	0	0	0	1	1.0	0.09714597860344192
SEMA3A	7	0	0	0	1	1.0	0.12083167426527194
SEMA3C	7	0	0	0	2	1.0	0.007156713118130193
SEPT2	2	0	0	0	1	1.0	0.0592196004409603
SEPT3	22	0	0	0	1	1.0	0.06390450421909835
SEPT4	17	0	0	0	1	1.0	0.042576148172149504
SEPT8	5	0	0	0	1	1.0	0.08135301434157075
SEPW1	19	0	0	0	1	1.0	0.01655986369904548
SERAC1	6	0	0	0	2	1.0	0.005272768437415021
SERHL2	22	1	0	0	0	0.008564156573211105	0.055292114883694427
SERINC4	15	0	0	0	1	1.0	0.04429092407667778
SERPINA3	14	0	0	0	1	1.0	0.06354346536921791
SERPINH1	11	0	1	0	0	0.008762157938077818	0.09607436796211556
SERTAD4	1	0	1	0	0	0.008456743937973393	0.05257167033668994
SESN1	6	0	1	0	0	0.011774935510038748	0.08319343867546304
SESN3	11	0	0	0	1	1.0	0.07918858054241228
SESTD1	2	0	0	0	1	1.0	0.10065766633989028
SETBP1	18	0	0	0	1	1.0	0.22288673231161416
SETD1B	12	0	0	0	1	1.0	0.0
SETD3	14	0	0	0	1	1.0	0.09829164895261054
SETD5	3	0	2	0	1	0.00045497834999549996	0.0017005687605658952
SETD9	5	0	1	0	0	0.007788770611043147	0.04866580474632183
SEZ6	17	0	0	0	1	1.0	0.15571176768703837
SF3A3	1	0	0	0	1	1.0	0.07803092495524327
SF3B1	2	0	1	0	0	0.032639548392979445	0.1898448622474761
SF3B3	16	0	0	0	2	1.0	0.018686394097160546
SFXN5	2	0	0	0	1	1.0	0.06744840430120418
SGCZ	8	0	0	0	1	1.0	0.045249796827487324
SGK223	8	0	0	0	1	1.0	0.24511632107807196
SGK3	8	0	0	0	1	1.0	0.06796369234114584
SGTB	5	0	0	0	1	1.0	0.04389961178059056
SH3BP4	2	0	0	0	1	1.0	0.17106810777935966
SHISA6	17	0	0	0	1	1.0	0.0
SHROOM3	4	0	0	0	1	1.0	0.27759423495404223
SI	3	0	0	0	2	1.0	0.032948863813507895
SIDT2	11	0	1	0	0	0.021297612111515887	0.15962195414472102
SIGLEC5	19	0	0	0	1	1.0	0.0934927734025076
SIPA1L1	14	1	0	0	0	0.03962121316083248	0.266329150622511
SIRT1	10	0	0	0	1	1.0	0.08439366407213142
SIRT2	19	0	0	0	1	1.0	0.07330976735921506
SIX3	2	0	0	0	1	1.0	0.08367323779498174
SIX4	14	0	0	0	1	1.0	0.12264167533661047
SKAP2	7	0	0	0	1	1.0	0.05073276553820849
SLAMF6	1	0	0	0	1	1.0	0.04643268642486937
SLC10A7	4	0	0	0	1	1.0	0.04862689060341626
SLC12A5	20	0	0	0	1	1.0	0.19551042885394848
SLC12A9	7	0	0	0	1	1.0	0.15853889548615202
SLC15A2	3	0	0	0	1	1.0	0.10417255585823192
SLC15A3	11	0	0	0	1	1.0	0.08192811899435383
SLC16A13	17	0	0	0	1	1.0	0.07416508760643516
SLC17A4	6	0	0	0	1	1.0	0.0704892870622223
SLC17A5	6	0	0	0	1	1.0	0.07314462250210695
SLC19A1	21	0	0	0	1	1.0	0.13143674987751683
SLC22A1	6	0	0	0	1	1.0	0.10071234372891058
SLC22A10	11	0	1	0	1	0.011957120785243145	0.0034730071432976877
SLC22A4	5	0	0	0	1	1.0	0.09899724453639853
SLC24A4	14	0	1	0	0	0.01608552321181268	0.11296909142147492
SLC25A23	19	0	0	0	2	1.0	0.0057889325907041975
SLC25A25	9	0	0	0	1	1.0	0.09759697860458977
SLC25A53	X	0	0	0	1	1.0	0.0313100122867262
SLC26A2	5	1	0	0	0	0.012085014914933308	0.09511545851156991
SLC26A6	3	0	0	0	1	1.0	0.12244297243051386
SLC26A8	6	0	0	0	1	1.0	0.14333441025875746
SLC27A1	19	0	0	0	1	1.0	0.15156337152789393
SLC29A1	6	0	1	0	0	0.009336846451372565	0.0761954481360423
SLC2A4RG	20	0	0	0	1	1.0	0.057564711382347346
SLC30A3	2	0	0	0	1	1.0	0.07819437313001541
SLC30A4	15	0	0	0	1	1.0	0.06895084816115342
SLC30A5	5	0	0	0	1	1.0	0.10257225246679696
SLC32A1	20	0	0	0	1	1.0	0.1292329636392538
SLC36A3	5	0	0	0	1	1.0	0.07254582157066196
SLC38A1	12	0	0	0	1	1.0	0.07610625335160791
SLC38A10	17	0	0	0	1	1.0	0.21394819481691538
SLC39A10	2	0	0	0	1	1.0	0.11451857208813401
SLC43A2	17	0	0	0	1	1.0	0.09373513666207056
SLC44A1	9	0	0	0	1	1.0	0.09542466486513232
SLC44A5	1	0	0	0	1	1.0	0.09970909914276904
SLC45A4	8	0	0	0	1	1.0	0.17312488523027422
SLC47A2	17	0	0	0	2	1.0	0.00502158915498213
SLC4A1	17	0	0	0	1	1.0	0.15816051943787915
SLC4A1AP	2	0	0	0	1	1.0	0.127611990796176
SLC4A5	2	0	0	0	1	1.0	0.1892318939004774
SLC4A8	12	0	0	0	1	1.0	0.15678096232897137
SLC5A10	17	0	0	0	1	1.0	0.1270036714634217
SLC5A2	16	0	1	0	0	0.014815016153101004	0.1499480696674766
SLC5A6	2	0	0	0	1	1.0	0.10840801211223551
SLC6A20	3	0	0	0	1	1.0	0.1109569491858518
SLC6A3	5	0	0	0	1	1.0	0.11925917493129815
SLC6A9	1	0	0	0	1	1.0	0.1315479106274227
SLC7A14	3	0	0	0	1	1.0	0.12502869557850665
SLC9A3R2	16	0	0	0	1	1.0	0.04508350422011965
SLCO1B7	12	0	0	0	1	1.0	0.0839463177167958
SLFN12	17	0	0	0	1	1.0	0.07741576247532218
SLFN5	17	0	1	0	0	0.016529020543781907	0.1269102866975025
SLIT1	10	0	1	0	0	0.03498777301653929	0.25826931337552983
SLIT3	5	0	1	0	1	0.037599697329632774	0.03460644233924674
SLX4	16	0	0	0	2	1.0	0.04665206168432015
SMAD2	18	0	1	0	2	0.013029944767669938	6.492414569128493e-05
SMAD4	18	0	0	0	2	1.0	0.003771191199104919
SMAD6	15	1	0	0	0	0.007733000129530195	0.06562943405244566
SMARCA1	X	0	0	0	1	1.0	0.10668990326991748
SMARCA2	9	0	1	0	0	0.039265023090764434	0.24533048359115078
SMARCC1	3	0	0	0	2	1.0	0.015061812156073733
SMARCD1	12	0	0	0	1	1.0	0.08215402460649411
SMC2	9	0	0	0	1	1.0	0.15362477006750236
SMC3	10	0	0	0	2	1.0	0.015534624412973498
SMCHD1	18	0	0	0	3	1.0	0.0029553974766479934
SMCR8	17	0	0	0	2	1.0	0.010129583605714882
SMG6	17	0	0	0	3	1.0	0.0024064768008671892
SMG8	17	0	0	0	1	1.0	0.14806259927723228
SMNDC1	10	0	0	0	1	1.0	0.030914460755709035
SMTN	22	0	0	0	1	1.0	0.18559411154400215
SMURF2	17	0	1	0	0	0.023191173937176988	0.1159119507135616
SNAI1	20	0	0	0	1	1.0	0.05020623963277997
SNAI3	16	0	0	0	1	1.0	0.06699382329252523
SNAPC5	15	1	0	0	0	0.0020317944006044315	0.01683043222199672
SNRNP200	2	0	0	0	1	1.0	0.3356447254182651
SNRNP35	12	0	0	0	1	1.0	0.05272927302643777
SNX14	6	0	0	0	1	1.0	0.1294461198166735
SNX9	6	0	0	0	1	1.0	0.09563460420240079
SOBP	6	0	0	1	0	1.0	0.13603223975989862
SON	21	0	0	0	1	1.0	0.32528876048169575
SORCS1	10	0	0	0	2	1.0	0.018594617148085683
SOS1	2	0	0	0	4	1.0	6.29694636853146e-05
SOWAHB	4	0	1	0	0	0.016015254749491118	0.1193472596949484
SP110	2	0	0	0	2	1.0	0.006385933406636385
SPACA3	17	0	0	0	1	1.0	0.039465578756990465
SPAG7	17	0	0	0	1	1.0	0.04356010892488382
SPATA2	20	0	0	0	1	1.0	0.10484374089810647
SPATA20	17	0	0	0	1	1.0	0.15297811926742527
SPATA4	4	0	0	0	1	1.0	0.049796252816570054
SPATA5	4	0	0	0	1	1.0	0.12666000089672808
SPECC1L	22	1	0	0	0	0.027368264194737663	0.17673332663188282
SPEN	1	1	0	0	1	0.07513617130367514	0.1354590357055365
SPG7	16	0	0	0	2	1.0	0.012309508699602019
SPIRE1	18	1	0	0	0	0.016841743543449347	0.10142912585420359
SPPL2C	17	0	0	0	1	1.0	0.12353874403487058
SPRED2	2	1	0	0	2	0.009810419737807895	0.00017064374633033176
SPRR2A	1	0	0	0	1	1.0	0.010865186936839143
SPRY1	4	0	1	0	0	0.0055064962771523415	0.04559129786255504
SPTA1	1	0	0	0	3	1.0	0.007672839533623779
SPTBN1	2	1	0	0	0	0.05256210609673688	0.3659447251090199
SPTBN2	11	0	0	0	1	1.0	0.4210052397104871
SPTBN5	15	1	0	0	2	0.0677771747969353	0.018864443310379668
SRBD1	2	0	0	0	1	1.0	0.14084290426227505
SRPK3	X	0	0	0	1	1.0	0.07033587921626115
SRPX2	X	0	0	0	1	1.0	0.057889590715341374
SRRM2	16	0	1	0	0	0.06640313272752021	0.443034281933953
SRSF4	1	0	0	0	1	1.0	0.10947707911545021
SSBP3	1	0	0	0	1	1.0	0.06083731950183894
SSC5D	19	0	0	0	1	1.0	0.0
SSH2	17	0	0	0	2	1.0	0.020914102017790256
SSTR3	22	0	0	0	1	1.0	0.09978938125736399
ST5	11	0	1	0	0	0.026463595254493627	0.19752923945352138
ST8SIA3	18	0	0	0	1	1.0	0.0634728026801533
STAB1	3	0	0	0	1	1.0	0.4116532663580104
STAG2	X	0	0	0	1	1.0	0.11298477977826153
STARD9	15	0	0	0	1	1.0	0.0
STAT4	2	0	0	0	1	1.0	0.10692947909484397
STEAP3	2	0	0	0	1	1.0	0.10265608731591576
STK32A	5	0	0	0	1	1.0	0.06047441740040803
STK36	2	0	0	0	1	1.0	0.19237174781289174
STK38L	12	0	0	0	1	1.0	0.06801584445254788
STK4	20	0	0	0	1	1.0	0.074115513851757
STON1-GTF2A1L	2	0	0	0	1	1.0	0.14998061744746474
STRN4	19	0	0	0	1	1.0	0.13078232589414204
STX1A	7	0	1	0	0	0.006981976609191112	0.06328319410566854
STXBP5	6	0	0	0	1	1.0	0.1644819414455389
STXBP6	14	0	0	0	1	1.0	0.03256697879347625
SUGP2	19	0	0	0	2	1.0	0.0157853499925537
SULT6B1	2	0	0	0	1	1.0	0.04026233768539675
SUPT5H	19	0	0	0	1	1.0	0.20092468265756616
SUPT6H	17	0	0	0	2	1.0	0.041599743216858276
SUSD4	1	0	0	0	1	1.0	0.0871367371078832
SUV420H1	11	0	0	0	2	1.0	0.009137123292792796
SUV420H2	19	0	0	0	1	1.0	0.08453738196059839
SVEP1	9	1	0	0	1	0.06079409608337216	0.09086360424754715
SYBU	8	0	1	0	0	0.014219166247183907	0.11283425424193874
SYCP2L	6	0	0	0	1	1.0	0.11612603420775365
SYNE2	14	0	0	0	1	1.0	0.6371996488698135
SYNPR	3	0	0	0	1	1.0	0.04327588056799146
SYTL2	11	0	0	0	1	1.0	0.15859280591573485
SYTL3	6	0	0	0	1	1.0	0.09462759508237022
TAB1	22	0	0	0	1	1.0	0.10254530511898878
TAB2	6	0	4	0	1	3.4553693542361532e-09	1.0008721090836373e-07
TACC2	10	0	0	0	1	1.0	0.37926950844127194
TAF1	X	0	0	0	4	1.0	5.7442317099284036e-05
TAF1L	9	0	0	0	1	1.0	0.25623080242497126
TAF4	20	0	0	0	1	1.0	0.13188676144235625
TAGLN	11	0	0	0	1	1.0	0.036961406081581556
TANC1	2	0	0	0	1	1.0	0.2705788790030023
TANC2	17	0	1	0	0	0.039196297138145035	0.2812927101775872
TAOK1	17	0	0	0	2	1.0	0.01314004852695804
TARBP1	1	0	0	0	1	1.0	0.19748728675710497
TARS2	1	0	0	0	1	1.0	0.12724804142126572
TAS2R14	12	0	1	0	1	0.0062004053453401375	0.000974132209200573
TBC1D1	4	0	0	0	1	1.0	0.19362305230166402
TBC1D19	4	1	0	0	1	0.015669356006310146	0.003009149932412938
TBC1D20	20	0	1	0	0	0.008572171048424861	0.0656348565746023
TBC1D30	12	0	0	0	1	1.0	0.0
TBC1D4	13	0	0	0	1	1.0	0.2090659576289339
TBX1	22	0	0	0	1	1.0	0.08166487157036852
TBX18	6	0	1	0	1	0.012450415080108291	0.005241573763893224
TBX2	17	1	0	0	0	0.013236640204023889	0.12225437746908792
TBX5	12	0	1	0	1	0.010558522824870766	0.004435866938824353
TCAIM	3	0	0	0	1	1.0	0.06918512132902532
TCF12	15	0	1	0	1	0.016812886547184297	0.005744865665811167
TCF7L2	10	0	1	0	0	0.014092857859905267	0.09462836109869163
TDRD7	9	0	0	0	1	1.0	0.1493979900438884
TDRD9	14	0	0	0	1	1.0	0.134652500449843
TECPR1	7	0	0	0	1	1.0	0.18690020096141374
TECPR2	14	0	0	0	1	1.0	0.2313070525228894
TECTA	11	1	1	0	2	0.001121341962860412	0.0008931026207563855
TEKT2	1	0	0	0	1	1.0	0.08381834083500943
TEKT3	17	0	0	0	1	1.0	0.09127523625971913
TENM1	X	0	0	0	1	1.0	0.2557020256573875
TENM2	5	0	0	0	1	1.0	0.374496257552404
TENM4	11	0	0	0	2	1.0	0.05941726631218935
TERF2	16	0	0	0	1	1.0	0.08021621264255607
TERT	5	0	0	0	1	1.0	0.20033622618986904
TEX14	17	0	0	0	1	1.0	0.20664173314431383
TEX15	8	0	0	0	2	1.0	0.052631256199849354
TFAP2B	6	0	0	0	1	1.0	0.09465755640205878
TFDP1	13	0	0	0	1	1.0	0.08020141458138998
TFE3	X	1	0	0	0	0.007751788312620935	0.06399374343210888
TFEB	6	0	0	0	1	1.0	0.08239239286778485
TFIP11	22	0	0	0	1	1.0	0.14363631222892145
TGFBR2	3	0	0	0	1	1.0	0.10070019059996166
TGFBR3	1	0	0	0	1	1.0	0.12535391659913778
TGM2	20	0	0	0	1	1.0	0.1383366869511284
TGM6	20	0	0	0	1	1.0	0.1345296402272918
THADA	2	1	0	0	0	0.03469535631783804	0.2371141315009137
THBS2	6	0	0	0	1	1.0	0.22210001815344524
THUMPD3	3	0	0	0	1	1.0	0.07378317582887911
TIAM2	6	0	0	0	1	1.0	0.2579448968540473
TICRR	15	0	0	0	1	1.0	0.27010335789905526
TIE1	1	0	0	0	1	1.0	0.20829064357140595
TIGD7	16	0	0	0	1	1.0	0.07615824716766832
TIMM10	11	0	0	0	1	1.0	0.015140016319569686
TIMM44	19	0	0	0	1	1.0	0.09586055173927406
TJP2	9	0	1	0	1	0.028588899384489632	0.023125632220821174
TJP3	19	0	0	0	1	1.0	0.21351645672402603
TLCD2	17	0	0	0	1	1.0	0.0
TLE1	9	0	0	0	1	1.0	0.14231796326626947
TLK1	2	0	0	0	1	1.0	0.11338540426498189
TLK2	17	1	0	0	0	0.023950702273120503	0.11918680337625469
TLN1	9	0	0	0	2	1.0	0.07694508038332265
TLR9	3	0	0	0	1	1.0	0.19150491635496011
TM2D2	8	0	0	0	1	1.0	0.0287627418891939
TM4SF20	2	0	0	0	1	1.0	0.03161091664781165
TM7SF3	12	0	0	0	1	1.0	0.0793157848252183
TM9SF1	14	0	0	0	1	1.0	0.10829693890390674
TM9SF3	10	0	0	0	1	1.0	0.0816739860082556
TMC2	20	0	1	0	0	0.022126770066674864	0.13645372860813357
TMC6	17	0	0	0	1	1.0	0.13384103040829096
TMCO3	13	0	0	0	1	1.0	0.12605144493629447
TMED1	19	0	0	0	1	1.0	0.04247849031696139
TMED10	14	0	0	0	1	1.0	0.04271002848751511
TMEM127	2	0	0	0	1	1.0	0.0412815652832576
TMEM133	11	0	0	0	1	1.0	0.019192075705627365
TMEM138	11	0	0	0	1	1.0	0.02502623473322182
TMEM161B	5	0	0	0	1	1.0	0.066920911145608
TMEM184A	7	0	0	0	1	1.0	0.08988588031682972
TMEM189-UBE2V1	20	0	1	0	0	0.008798396338669856	0.06175384861477201
TMEM214	2	0	0	0	1	1.0	0.09971948166232332
TMEM232	5	0	0	0	1	1.0	0.0
TMEM245	9	1	0	0	0	0.01874164073323079	0.10144649230737972
TMEM26	10	0	0	0	1	1.0	0.0641019332882095
TMEM38B	9	0	0	0	1	1.0	0.044659850130812695
TMEM43	3	0	0	0	1	1.0	0.07568976112493342
TMEM54	1	0	0	0	1	1.0	0.040667311729474805
TMEM63A	1	0	0	0	1	1.0	0.12773390934204706
TMEM67	8	0	0	0	1	1.0	0.1365872756919922
TMEM71	8	0	0	0	1	1.0	0.04138340147816016
TMEM8A	16	0	0	0	1	1.0	0.15302587361447517
TMF1	3	0	1	0	0	0.025584349905302974	0.14656871240324074
TMPRSS2	21	0	0	0	1	1.0	0.09309593943410804
TMPRSS7	3	0	1	0	1	0.01619612388237156	0.004297772562268974
TMTC2	12	0	0	0	1	1.0	0.12281921921637558
TNFAIP1	17	0	0	0	1	1.0	0.06641116351335365
TNFRSF21	6	0	0	0	1	1.0	0.10751490904808417
TNFRSF25	1	0	1	0	0	0.00996856474175689	0.08449670502647363
TNKS	8	0	0	0	1	1.0	0.2081903138277037
TNNI2	11	0	0	0	1	1.0	0.03964597515122058
TNPO3	7	1	0	0	1	0.025937628012534526	0.011841329150286704
TNR	1	0	0	0	1	1.0	0.22390908230286888
TNRC18	7	0	0	0	2	1.0	0.05572887297229543
TNS1	2	0	0	0	2	1.0	0.04383304989775065
TNS3	7	0	0	0	1	1.0	0.2435584992956141
TNXB	6	0	0	0	1	1.0	0.5699997265347321
TOB2	22	0	0	0	1	1.0	0.05888536323456262
TOE1	1	0	0	0	1	1.0	0.09034251009620231
TOM1	22	0	0	0	1	1.0	0.09499603586418007
TOM1L1	17	0	0	0	1	1.0	0.06851427004118273
TOMM40L	1	0	0	0	1	1.0	0.053948951104289766
TONSL	8	0	0	0	1	1.0	0.20996075366500142
TOP1MT	8	0	0	0	1	1.0	0.12564371370787986
TOP2B	3	0	0	0	1	1.0	0.17789728464778864
TP53	17	0	1	0	0	0.008336625109705054	0.06540513287410932
TP53INP1	8	0	0	1	0	1.0	0.021693244859295847
TP63	3	0	0	0	1	1.0	0.12572729323895857
TP73	1	0	0	0	1	1.0	0.12872017754223597
TPCN2	11	1	0	0	0	0.02023777745286657	0.13121136493837104
TPD52L1	6	0	0	0	1	1.0	0.03188310771977623
TPD52L2	20	0	0	0	1	1.0	0.03679017889322403
TPP2	13	0	0	0	1	1.0	0.1763555070060011
TPRA1	3	0	0	0	1	1.0	0.0689117406365041
TPRG1	3	0	0	0	1	1.0	0.04345649013019113
TPTE	21	0	0	0	1	1.0	0.09070391091348806
TRA2B	3	0	1	0	0	0.00915470045367268	0.06845783129688852
TRABD	22	0	0	0	1	1.0	0.08914322774866558
TRAF3	14	0	0	0	1	1.0	0.10798630713170565
TRAF7	16	0	0	0	1	1.0	0.13038056774931328
TRAIP	3	0	0	0	1	1.0	0.08092071227374178
TRAPPC10	21	0	0	0	1	1.0	0.1969335710943782
TRIB2	2	0	0	0	1	1.0	0.0694721589429292
TRIM10	6	0	0	0	1	1.0	0.08499417419182263
TRIM25	17	0	1	0	0	0.013045175783960411	0.10972186055301225
TRIM28	19	0	0	0	1	1.0	0.1344382597402383
TRIM37	17	0	0	0	1	1.0	0.14805521496742038
TRIM41	5	0	0	0	1	1.0	0.1290325822543327
TRIM47	17	0	0	0	1	1.0	0.08768216876738182
TRIM6	11	0	0	0	1	1.0	0.08070232511957048
TRIM62	1	0	0	0	1	1.0	0.10328822344272688
TRIM63	1	0	0	0	1	1.0	0.06033113559022753
TRIM65	17	0	0	0	1	1.0	0.0624152853584746
TRIM67	1	0	0	0	1	1.0	0.10284850508335988
TRIP12	2	0	2	0	0	0.001142918049620678	0.040494691974031896
TRIP4	15	1	0	0	0	0.016077398107654003	0.08157761986950418
TRMT13	1	0	0	0	1	1.0	0.07005480839602815
TRMT44	4	0	0	0	1	1.0	0.07265909402036787
TRPC5	X	0	0	0	1	1.0	0.09096108301566408
TRPM6	9	1	0	0	0	0.04813849571666299	0.2657637326068449
TRPM8	2	1	0	0	0	0.027867625594569654	0.181827733075895
TRPS1	8	0	0	0	1	1.0	0.17949327168157
TRPV4	12	0	0	0	1	1.0	0.1687945706757636
TRRAP	7	0	0	0	3	1.0	0.041006309811167485
TSC1	9	1	0	0	2	0.02584297003185542	0.001096279232956621
TSC22D2	3	0	1	0	0	0.014080143855258439	0.14223509574375132
TSEN2	3	1	0	0	0	0.00947831303979452	0.06555727644233877
TSGA13	7	0	0	0	1	1.0	0.04554880045023865
TSHR	14	0	0	0	1	1.0	0.11620132232343763
TSHZ1	18	0	0	0	2	1.0	0.017260991792796374
TSN	2	0	0	0	1	1.0	0.040411101443781836
TSNAXIP1	16	0	0	0	1	1.0	0.10952455503344384
TSPYL1	6	0	0	0	1	1.0	0.08884444277687668
TSPYL2	X	0	0	0	1	1.0	0.06600809315859774
TSSC4	11	0	0	0	1	1.0	0.060003478079692016
TTC1	5	0	0	0	1	1.0	0.04200953063816646
TTC14	3	0	0	0	1	1.0	0.06835912142923826
TTC17	11	0	0	0	1	1.0	0.17018723611763098
TTC18	10	0	0	0	1	1.0	0.14190633481547818
TTC21B	2	0	0	0	1	1.0	0.18418322834076495
TTC28	22	0	0	1	0	1.0	0.0
TTC39A	1	0	0	0	1	1.0	0.0889245604628083
TTC40	10	0	0	0	1	1.0	0.2010952001958303
TTI1	20	0	0	0	1	1.0	0.15398604770304247
TTK	6	0	0	0	1	1.0	0.1151730727277603
TTLL1	22	0	0	0	1	1.0	0.08207633723058412
TTLL13	15	0	0	0	1	1.0	0.0844734382668768
TTLL5	14	0	0	0	1	1.0	0.19894110127917985
TTLL6	17	0	0	0	1	1.0	0.08859430401302579
TTLL7	1	0	0	0	1	1.0	0.13370666517744093
TTN	2	0	1	0	7	0.4789125292067291	0.15160385078099708
TTYH1	19	0	0	0	1	1.0	0.06773416067509419
TUBA1C	12	0	0	0	1	1.0	0.07846683040897799
TUBB6	18	0	0	0	1	1.0	0.10500726471387871
TUBGCP2	10	0	0	0	1	1.0	0.16462969156433066
TUFM	16	0	0	0	1	1.0	0.08984030243193503
TULP4	6	0	0	0	2	1.0	0.038874292660600045
TWF2	3	0	0	0	1	1.0	0.07322504091954432
TYRP1	9	1	0	0	0	0.011195551130834076	0.08309179595628924
U2AF1L4	19	0	0	0	1	1.0	0.04142171058531719
U2SURP	3	1	0	0	1	0.022272421199706457	0.01071619908380884
UACA	15	0	0	0	1	1.0	0.17249104719936129
UBAP1L	15	0	0	0	1	1.0	0.0
UBASH3B	11	0	0	0	1	1.0	0.11012991230057938
UBC	12	0	0	0	1	1.0	0.10968217446520831
UBE2B	5	0	0	0	1	1.0	0.022129593843903343
UBE2E1	3	0	0	0	1	1.0	0.030076969111694576
UBE2H	7	0	0	0	1	1.0	0.03241794046405988
UBE3C	7	0	0	0	1	1.0	0.166536918559252
UBQLN1	9	0	0	0	1	1.0	0.0844193737549491
UBR1	15	1	0	0	1	0.043282833825402094	0.029476307574767723
UBR3	2	1	0	0	1	0.03238053764689459	0.00774609833501183
UBR4	1	1	0	0	3	0.10983198042823797	0.012412356034429048
UBR5	8	0	0	0	1	1.0	0.3695903288230662
UBTF	17	0	0	0	1	1.0	0.13688030861892814
UBXN11	1	0	0	0	1	1.0	0.09729954624801247
UBXN2B	8	0	0	0	1	1.0	0.044218932929767474
UCHL3	13	0	1	0	0	0.00655636109003419	0.03584065190264791
UFL1	6	0	0	0	2	1.0	0.0070957825921044
UGGT1	2	0	0	0	1	1.0	0.21148450431011895
UGT1A6	2	0	0	0	1	1.0	0.08446895615410671
UGT2A3	4	1	0	0	0	0.01232922898676466	0.07141859873601424
UGT2B11	4	0	1	0	0	0.01160990745971499	0.07170202978573437
UGT2B4	4	0	0	0	1	1.0	0.07247096731237833
UGT8	4	0	0	0	1	1.0	0.07589430102081808
UHRF2	9	0	0	0	1	1.0	0.1267189337300612
ULK1	12	0	0	0	1	1.0	0.21837659761722455
UMODL1	21	0	0	0	3	1.0	0.0024775421774885418
UMPS	3	0	0	0	1	1.0	0.07873324021530706
UNC13C	15	0	0	0	3	1.0	0.003918697766434318
UNC5B	10	0	0	0	1	1.0	0.18383143649831749
